"행정구역별(1)",행정구역별(2),2010,2010,2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019,2020,2020
"행정구역별(1)",행정구역별(2),당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격,당해년가격,2015년 기준년가격
"경기도",동두천시,1345823,1596878,1280990,1520376,1441849,1686802,1891387,2107094,1743044,1870375,1870134,1870134,1908968,1809450,1885613,1872819,1768912,1785847,1818825,1824463,1779431,1724371
"경기도",안산시,18353691,19466181,20065212,21134912,20841780,21720685,22692257,23353537,22943508,23564680,23708345,23708345,24371695,23837889,26394538,25054490,26110913,24712550,25768170,24829367,24577341,23391766
"경기도",고양시,14341954,15487067,14523406,15576729,15106830,15949422,16351362,17144042,16040511,16514733,17085215,17085215,18551297,18169579,20124858,19340144,21542187,20448764,21702354,20488451,21759387,20264226
"경기도",과천시,5419280,6278849,5332866,5950052,5209663,5624241,3530507,3737292,4322324,4476208,4378579,4378579,4733242,4623968,4701605,4474210,4783175,4470090,4780609,4420767,4338028,3946652
"경기도",구리시,2512332,2693693,2461047,2612222,2665207,2797755,2772856,2902716,3033415,3120377,3029305,3029305,3256155,3187108,3491071,3353586,3722338,3526272,3598393,3384157,3452293,3208482
"경기도",남양주시,5957799,6527961,6296169,6843195,7470922,7972802,7715539,8113247,7592522,7833276,8400958,8400958,9327965,9118680,10154496,9767455,10974908,10397099,11526940,10765280,12682583,11662225
"경기도",오산시,2829773,3142058,3146934,3444607,3362648,3624631,3566935,3772495,4010213,4180263,4475187,4475187,4887579,4753709,5406400,5168486,5649896,5374973,5720968,5448517,5586906,5213210
"경기도",시흥시,10478736,11410212,11102812,11837982,11624231,12235186,12201845,12668108,12865124,13263815,13915814,13915814,14930840,14527855,15941674,15256767,16210910,15371026,16198603,15259529,16762049,15580517
"경기도",군포시,4875568,5282146,4891202,5267416,5220327,5526437,5518579,5764247,5723746,5903872,6089813,6089813,6686773,6540181,7259215,6943017,7487177,7147930,7536001,7229708,7252421,6871563
"경기도",의왕시,2426259,2653275,2682496,2922753,2444862,2613402,2479265,2613487,2648709,2744082,3048257,3048257,2979250,2911636,3487412,3328426,3823873,3605950,4025885,3775301,3972027,3661700
"경기도",하남시,2711348,2990819,2714260,2973086,2970366,3199559,3277670,3475889,3937115,4095976,4828260,4828260,5178589,5043121,5602795,5374947,6491728,6122253,6919187,6430780,7503165,6876263
"경기도",용인시,25524626,26730608,24683828,25883633,26792873,27674183,27450348,28149096,28891212,29622993,28667356,28667356,30792811,30544564,33425175,31216401,30520652,28389064,30181677,28708354,33330635,31372052
"경기도",파주시,11856179,12526632,14067124,14891450,14516139,15133261,16176471,16593600,16043027,16522417,17980185,17980185,18985266,18798833,20970593,19577758,20964078,19620310,20602333,20674549,20991130,20851520
"경기도",이천시,9067307,9673374,9283970,9876903,9929011,10353529,11304070,11632256,12346641,12653520,14418388,14418388,14531375,14329850,18083762,16394228,24581118,22594042,21552715,21657367,24780056,24857246
"경기도",안성시,5629453,6190542,6239757,6759253,6305467,6728012,6820646,7184695,7142950,7405424,7774317,7774317,8109327,7861560,8891671,8484537,9363646,8891661,9405296,8898502,9758935,9048792
"경기도",김포시,7667372,8296294,8443373,8999550,8584539,9016658,8810712,9147586,9401445,9682183,10288273,10288273,11420305,11140979,12273913,11834498,13296398,12607690,13970412,13065223,14369720,13228221
"경기도",화성시,25404369,27272334,27756376,29577415,30200432,31613603,33763891,34726913,39347154,40454800,47545964,47545964,52930086,52237051,68085358,62518646,77734006,72300345,74532143,76110441,81880205,83373909
"경기도",광주시,6112401,6684910,6386977,6896205,6378479,6782468,7550362,7933925,7389299,7635065,7841731,7841731,8962932,8728995,9395522,9046906,9658391,9191959,9766402,9191292,10082476,9332624
"경기도",양주시,4315336,4751466,4430248,4781222,4722211,5023199,5090888,5335539,5348166,5534167,5548441,5548441,5976217,5759201,6259954,5988783,6614566,6233452,6760601,6281177,6847177,6233615
"경기도",포천시,4384832,5005352,4632539,5177674,4957071,5444001,5316400,5711930,5880246,6170403,6164944,6164944,6442729,6191207,6651014,6480163,6705276,6478913,6872305,6502355,7208193,6630377
"경기도",여주시,3132712,3543754,3263167,3668059,3224786,3471512,3265998,3461704,3342079,3430869,3388116,3388116,3597950,3531033,3557251,3467619,3880745,3801246,4122573,4036445,4279906,4068929
"경기도",연천군,1057575,1202208,1083885,1189110,1165573,1239732,1194286,1248425,1227927,1269777,1313318,1313318,1285750,1237742,1311552,1228320,1525901,1390058,1735036,1562870,1767565,1536802
"경기도",가평군,1252055,1427470,1260493,1408657,1339243,1457213,1280521,1363032,1372852,1426573,1494257,1494257,1601945,1556659,1698550,1616230,1831625,1713583,1814241,1678010,1836107,1662681
"경기도",양평군,1414996,1569910,1389891,1510166,1398671,1476818,1505865,1567393,1529305,1575582,1605688,1605688,1778738,1732441,1837712,1745742,1971375,1847468,2029277,1889691,2099063,1911955
"강원특별자치도",소계,31728914,35452559,33087301,36296644,34556834,37021010,36278698,38211948,38775764,40077987,40867985,40867985,43078659,42047331,45511732,43761362,46925797,44574334,48822640,46064137,48656564,44829136
"강원특별자치도",춘천시,4990390,5560213,5263744,5796240,5511018,5944058,5799047,6131755,6176359,6373203,6460226,6460226,7150569,6987051,7481252,7200110,7735704,7348975,8072972,7565855,8133318,7430950
"강원특별자치도",원주시,5665531,6262792,6031452,6570956,6181621,6598274,6659656,7015152,7285896,7521782,8002253,8002253,8511449,8323043,8998662,8658107,9534591,9129436,9665618,9212230,9066919,8503734
"강원특별자치도",강릉시,3705959,4120632,3866396,4263728,4001286,4322129,4091570,4346847,4374447,4542902,4740366,4740366,5019567,4897568,5295106,5084523,5326931,5036573,5651552,5273646,6092737,5576817
"강원특별자치도",동해시,2325739,2627347,2264055,2556681,2461228,2698105,2470471,2645839,2759986,2880677,2798341,2798341,2733073,2678541,3047017,3026291,3161368,3123913,3249883,3168211,3168301,2970209
"강원특별자치도",태백시,769678,853506,779580,857287,798160,863581,855577,903914,881929,912798,912119,912119,943292,914335,978689,918851,978447,900971,1107817,1001388,1025466,908872
"강원특별자치도",속초시,1230671,1363565,1268154,1382172,1238081,1326474,1277256,1350826,1353671,1399814,1401515,1401515,1547535,1516434,1710435,1639450,1740238,1640635,1931948,1795237,1848311,1684561
"강원특별자치도",삼척시,1555088,1842969,1673112,1928101,1976268,2210392,2412487,2602495,2696261,2841301,2668720,2668720,2337032,2279770,2369474,2290306,2383505,2306853,2605220,2492872,2606300,2417616
"강원특별자치도",홍천군,1791845,1959035,1855849,1973812,1912763,1982272,1962821,2014383,2067788,2117208,2109757,2109757,2240933,2181755,2371318,2287681,2488347,2360501,2471133,2368163,2427497,2259987
"강원특별자치도",횡성군,1104871,1186694,1152480,1213484,1196572,1253089,1290324,1365955,1397124,1446509,1519023,1519023,1557368,1503074,1595133,1551284,1667936,1628317,1730581,1705709,1753743,1676904
"강원특별자치도",영월군,1007999,1165155,1102944,1253815,1060021,1174113,1095107,1171148,1096005,1144478,1153672,1153672,1214014,1175676,1238001,1180044,1304256,1225845,1335637,1247412,1300918,1202083
"강원특별자치도",평창군,1125454,1227800,1061441,1147202,1105628,1144250,1217220,1244003,1237511,1278985,1406792,1406792,1691908,1623568,1818752,1679001,1498308,1352512,1411244,1275237,1405949,1236661
"강원특별자치도",정선군,1202451,1312318,1197666,1240780,1210229,1219581,1153283,1154381,1182359,1190867,1212651,1212651,1338379,1323039,1423952,1354513,1444017,1314620,1381354,1255869,1267721,1134042
"강원특별자치도",철원군,1211548,1387224,1338848,1469444,1392216,1487503,1426778,1503794,1505371,1540945,1556122,1556122,1619265,1595480,1741189,1692703,1778940,1752960,1890783,1907544,2005574,1979469
"강원특별자치도",화천군,909707,1026618,995676,1091577,1057023,1125623,1079896,1130064,1120033,1151473,1134705,1134705,1179800,1143411,1251925,1183975,1345860,1248020,1418076,1304671,1464125,1304200
"강원특별자치도",양구군,623529,686431,657980,701158,737192,768254,734530,759360,739788,758931,768477,768477,805195,787562,850230,830087,951402,913447,1017843,980936,1016499,956920
"강원특별자치도",인제군,1052882,1202628,1124771,1236107,1182525,1251465,1198043,1238561,1245078,1271831,1260772,1260772,1351260,1319039,1413310,1342171,1494404,1363561,1615182,1461044,1717530,1511153
"강원특별자치도",고성군,722612,807370,762700,828922,814201,864796,811177,849992,846914,873333,900623,900623,942735,923411,984633,943312,1051002,976332,1194471,1089943,1290653,1142357
"강원특별자치도",양양군,732959,825818,690453,757720,720801,772548,743456,781962,809245,835223,861852,861852,895285,874572,942653,901002,1040540,971789,1071329,986049,1065003,954108
"충청북도",소계,40324269,43498159,43343230,46066867,45510059,47647389,47737291,49519652,50081510,51596698,55191633,55191633,59671234,58380532,65312366,61953138,69636876,65830009,69419635,66927878,69583769,65926299
"충청북도",청주시,12286517,13248423,13169585,13908622,14150357,14745810,15165343,15653088,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"충청북도",충주시,4483785,4891324,4759573,5128053,4987093,5284054,5245737,5494222,6001887,6185638,6082685,6082685,6624972,6436539,6975877,6717988,7618438,7319131,8091610,7681436,7779481,7237384
